,Airway smooth muscle cell,Alveolar fibroblast 1,Alveolar fibroblast 2,Alveolar macrophage,Alveolar type 1 cell,Alveolar type 2 cell,Arterial endothelial cell,B cell,Basal cell,CD4+ T cell,CD8+ T cell,Capillary 1 cell,Capillary 2 cell,Chondrocyte,Ciliated cell,Classical DC subset 1,Classical DC subset 2,Deuterosomal cell,Goblet cell,Inflammatory monocyte,Innate lymphoid cell,Interstitial macrophage,Ionocyte,Lymphatic endothelial cell,Mast/Basophil,Mature DC subset,Megakaryocyte/Platelet,Mesothelial cell,Mucous cell,Myoepithelial cell,Natural killer cell,Neutrophil,Patrolling monocyte,Pericyte,Plasma cell,Plasmacytoid DC,Pulmonary neuroendocrine cell,Respiratory airway secretory cell,SMG Basal/Duct cell,Secondary crest myofibroblast,Secretory cell,Serous cell,Suprabasal cell,Systemic venous endothelial cell,T regulatory cell,Tuft cell,Vascular smooth muscle cell,Venous endothelial cell
DENND2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68966544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19276987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11orf16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75424194,0.0,0.0,0.66312385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4619303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM9B,0.0,0.0,0.0,0.4000478,0.0,0.0,0.0,0.0,0.5080017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062319,0.0,0.0,0.0,1.0529248,0.0,0.0,0.0,0.0,0.0,0.33251965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4477507,0.0,0.0,0.0,0.51385045,0.0,0.0,0.49644536,0.0,0.0
DENND5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491077,0.0,0.0,0.0,1.0111874,0.0,0.0,0.0,0.0,0.0,1.133384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM41B,0.0,0.0,0.0,0.0,0.0,0.6350907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21938309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4134087,0.0,0.0,0.0,0.30289748,0.0,0.0,0.2620166,0.0,0.0
WEE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16715029,0.0,0.0,0.0,0.22140478,0.0,0.0,0.0,0.0,0.0
SWAP70,0.0,0.0,0.0,0.0,0.0,0.0,0.7113832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23831618,0.0,0.0,0.0,0.0,0.0,0.0,0.7055229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31298345,0.0,0.0,0.0,0.1568238,0.0,0.0,0.0,0.0,0.0
SBF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020733,0.0,0.0,1.1000812,0.0,1.1363201,0.0,0.0,0.0,0.7526947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13015077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45998102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26629317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYVE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3518345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19468752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G2,0.0,0.0,0.5886413,0.9602629,0.0,1.0243136,1.2901763,0.0,1.1200868,0.0,0.0,0.0,1.1195768,0.0,1.1784128,0.0,0.75525737,1.1707902,1.1181427,0.0,0.0,0.0,1.4826775,0.0,0.0,0.5713822,2.1444016,1.2465984,0.86035866,0.91089493,0.0,0.0,0.83058727,0.0,0.0,0.89033943,1.25491,0.85001296,1.0819099,0.0,0.59670603,0.7009474,1.189639,0.61198896,0.0,1.5276816,1.2238884,1.1051886
GALNT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27891526,0.0,0.0,0.0,0.13948986,0.0,0.0,0.0,0.0,0.0
DKK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35941318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393778,0.2617876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3692215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27423555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAD1,0.0,0.0,0.0,0.0,1.168541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19339924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24541266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12751043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18477401,0.0,0.0,0.0,0.10875569,0.0,0.0,0.0,0.0,0.0
COPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54137397,0.5242093,0.0,0.0,0.0,0.47469932,0.0,0.0,0.0,0.0,0.40875867,0.6444271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5640999,0.0,0.0,0.0,0.37351468,0.0,0.0,0.12501922,0.0,0.0
PSMA1,0.0,0.0,0.0,0.8223354,0.0,0.0,0.5410881,0.0,0.74980664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272389,0.63969195,0.0,0.0,0.0,0.8345051,0.0,0.0,0.0,0.0,0.0,0.45609552,0.8115036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68260574,0.0,0.0,0.0,0.7751064,0.0,0.0,0.8396309,0.54211,0.0
CALCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9001145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11orf58,0.9498371,0.0,0.8093363,0.97254854,0.0,0.8077834,0.98114187,0.0,1.033319,0.0,0.9585743,0.0,0.0,2.0909004,0.9390187,0.49700493,0.74430406,1.0020728,0.7991178,0.0,0.0,0.0,1.2420653,0.82543504,0.0,0.0,0.0,0.87166363,1.0179868,1.0494137,0.0,0.0,0.0,0.0,0.0,0.9387027,1.3984157,0.67859685,0.9481877,0.0,0.53965205,0.63742125,0.8970214,0.966476,1.0456481,0.9985527,1.2404455,0.7389486
PLEKHA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862784,0.8409493,0.0,0.0,1.4581221,0.0,0.0,0.0,0.0,0.0,1.2200049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS13,2.7637272,1.6549473,2.8045669,2.927505,0.0,3.1064897,2.8002517,2.9779766,3.290985,3.121419,3.2229552,2.0509222,1.8298357,3.1615596,2.4284172,3.2212527,3.2102952,2.535318,2.6795,3.0282016,3.027152,2.2497878,2.3756225,3.036935,3.0788112,2.7847424,0.0,3.16832,3.1840637,3.2165556,2.7938786,0.0,3.0528724,2.3006523,1.5619054,3.5989566,2.8039594,3.008789,2.8592627,2.9546695,2.664326,2.9109454,3.2086391,3.4859982,2.8310225,3.2780824,2.8918624,2.6406374
PIK3C2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24240154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0960853
NUCB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43695748,0.0,0.0,0.0,0.0,1.5393721,1.868358,0.0,0.0,2.4909682,1.6831771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500757,0.9996056,0.0,0.0,0.0,0.0,0.0,0.0,0.9482845,1.3789891,0.0,0.9475956,0.0,0.81420803,1.3595285,0.789353,0.0,0.0,0.5462506,0.0,0.0
SAA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28130978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7512681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.169182,0.0,1.132718,0.7817495,0.0,0.0,0.0,0.0,0.0,0.0
TSG101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29407188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65312266,0.4490061,0.0,0.0,0.0,0.8317694,0.0,0.0,0.0,0.0,0.0,0.2487443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665831,0.0,0.0,0.0,0.35206664,0.0,0.0,0.38060468,0.0,0.0
SPTY2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16317889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13324212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAV2,0.0,0.0,0.0,0.0,0.8055514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTATIP2,0.0,0.0,0.0,0.3667224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952661,0.0,0.0,0.0,0.35920703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312906,0.0,0.0,0.0,0.2738256,0.0,0.0,0.0,0.0,0.0
SVIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249521,0.0,0.0,0.0,0.65415466,0.0,0.0,0.0,0.0,0.0,0.63013643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.535358,0.0,0.45933098,0.0,0.0,0.16815096,0.31637013,0.0,0.0,0.08546771,0.0,0.0
MUC15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84775525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09876438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3603396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN7C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16811724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL14EP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16948017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56827986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19289625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31511113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978452,0.57173467,0.4258915,0.0,0.0,0.0,1.2336332,0.0,0.0,0.0,0.0,0.54975545,0.0,0.0,0.0,0.22994825,0.0,0.0,0.29756892,0.0,0.0
WT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3M,0.0,0.0,0.0,0.5913105,0.0,0.0,0.0,0.0,0.9117845,0.0,0.0,0.0,0.0,0.0,0.0,0.59367794,0.55686015,0.6303945,0.6035347,0.0,0.0,0.0,0.5273699,0.0,0.0,0.0,0.0,1.0470076,0.46933895,0.826976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64849937,0.0,0.0,0.0,0.8283233,0.0,0.0,0.9653994,0.0,0.0
PRRG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46166408,0.12288834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31227368,0.0,0.0,0.0,0.48612642,0.0,0.0,0.0,0.0,0.0
CSTF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23277462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34557122,0.0,0.0,0.29262823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21682695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD59,0.0,0.0,1.4698942,1.0973167,0.0,1.5093099,2.2225082,0.0,0.9717413,0.0,0.0,2.5934799,2.0326664,2.0909004,2.304297,0.0,0.0,0.9289558,1.05985,0.0,0.0,0.0,1.9000529,2.5099688,0.0,0.0,0.0,0.8639025,1.7948753,2.2187862,0.0,0.0,0.0,2.0067565,0.0,0.0,1.6059272,1.0117445,2.0798821,0.8057348,0.97812897,1.4183073,0.931878,2.3834014,0.0,0.79791874,1.6766901,3.0567472
FBXO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06420049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29777664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPRIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21407905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7276636,0.17337151,0.0,0.0,0.0,0.27390054,0.0,0.0,0.0,0.0,0.0,0.0,0.34374768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898698,0.0,0.0,0.0,0.33434308,0.0,0.0,0.7075095,0.0,0.0
CAT,0.0,0.0,0.0,0.799216,0.0,0.8342444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55233216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44170383,0.0,0.0,0.0,0.0,0.0,0.0,0.71879894,0.0,0.0,0.2702555,0.0,0.0,0.0,0.21850733,0.0,0.0,0.34788293,0.0,0.0
EHF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7828111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71894366,0.78994274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3175257,0.0,0.3974298,0.7278087,0.9330448,0.0,0.0,1.3149285,0.0,0.0
APIP,0.0,0.0,0.0,0.7965678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34175116,0.398071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22315355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45519742,0.0,0.0,1.0346327,0.13670146,0.0,0.0,0.21763816,0.0,0.0
CD44,0.0,0.0,0.5039871,1.4379356,0.0,1.061525,0.0,0.0,1.1580915,1.6805896,1.2785268,0.0,0.0,0.0,0.0,0.0,1.6389141,0.0,0.49875578,2.1239092,1.8471653,1.7874496,0.0,0.0,2.454301,0.8150494,0.0,0.6684926,0.0,0.61419946,0.0,0.0,1.3773243,0.0,0.0,0.0,0.0,0.0,0.21504447,0.0,0.0,0.0,1.1115785,0.0,1.9189725,0.54873097,0.0,0.0
TRIM44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107866,0.31405735,0.0,0.0,0.0,0.4990936,0.0,0.0,0.0,0.0,0.0,0.18999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41121933,0.0,0.0,0.0,0.23411208,0.0,0.0,0.2079842,0.0,0.0
LDLRAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFTAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422756,0.0,0.0,0.9247407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
API5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14066547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18832336,0.23874763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2930708,0.0,0.0,0.0,0.15191692,0.0,0.0,0.08810225,0.0,0.0
HSD17B12,0.0,0.0,0.0,0.0,0.0,0.0,0.654651,0.0,0.36863646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119790494,0.4760719,0.0,0.0,0.0,0.80399656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626962,0.0,0.0,0.0,0.46300513,0.0,0.0,0.43075287,0.0,0.0
C11orf96,0.0,0.0,0.0,0.0,0.0,0.6757622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0184102,0.0
CD82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33887225,0.0,0.0,0.0,1.2793689,0.0,0.0,0.0,0.0,0.0,0.68951714,0.0,0.0,0.0,0.7899021,0.0,0.765631,0.0,0.0,0.0,0.2772212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62521374,0.0,0.44774544,0.0,0.6711334,0.0,0.0,0.0,0.0,0.0
